Estuary,Year,Month,Average_Wind_Speed,count
Sydney,1898,2,10.1826645376154,224
Sydney,1898,3,9.24908198565412,248
Sydney,1898,4,6.36205390302863,240
Sydney,1898,5,10.7538281390646,248
Sydney,1898,6,9.59555757009781,240
Sydney,1898,7,9.73725790797572,248
Sydney,1898,8,8.59170531945103,248
Sydney,1898,9,8.80772606589412,240
Sydney,1898,10,11.1597202562187,248
Sydney,1898,11,10.2353155045541,240
Sydney,1898,12,12.0841022836831,248
Sydney,1899,1,11.4173708784367,248
Sydney,1899,2,10.0122388600128,224
Sydney,1899,3,8.45986149846812,248
Sydney,1899,4,7.02362157812122,240
Sydney,1899,5,8.91210412218518,248
Sydney,1899,6,12.5715520131971,240
Sydney,1899,7,8.85820279055212,248
Sydney,1899,8,11.0074459147875,248
Sydney,1899,9,9.00817130672217,240
Sydney,1899,10,11.0820845762811,248
Sydney,1899,11,9.87427427364304,240
Sydney,1899,12,11.7846205221839,248
Sydney,1900,1,11.5911559299628,248
Sydney,1900,2,10.8935759222874,224
Sydney,1900,3,10.2223545959782,248
Sydney,1900,4,8.62597038942775,240
Sydney,1900,5,8.73630508593099,248
Sydney,1900,6,9.90223125290015,240
Sydney,1900,7,10.052246165817,248
Sydney,1900,8,8.62388356396051,248
Sydney,1900,9,8.90393846170785,240
Sydney,1900,10,10.4273404959041,248
Sydney,1900,11,10.7255058351741,240
Sydney,1900,12,11.3953078445966,248
Sydney,1901,1,11.3584491211366,248
Sydney,1901,2,9.50190327639312,224
Sydney,1901,3,8.64208075193787,248
Sydney,1901,4,8.71058969169176,240
Sydney,1901,5,7.09368119988103,248
Sydney,1901,6,11.6570282074485,240
Sydney,1901,7,11.5432175333446,248
Sydney,1901,8,9.17581699875992,248
Sydney,1901,9,10.4192311913985,240
Sydney,1901,10,11.7506457077273,248
Sydney,1901,11,11.6454241707937,240
Sydney,1901,12,11.5857222192786,248
Sydney,1902,1,11.1356736540304,248
Sydney,1902,2,10.4790650519106,224
Sydney,1902,3,9.51170042793855,248
Sydney,1902,4,7.67272225180931,240
Sydney,1902,5,6.19529727432114,248
Sydney,1902,6,8.56095801466577,240
Sydney,1902,7,8.21628446468757,248
Sydney,1902,8,7.59018376876716,248
Sydney,1902,9,8.51407512390193,240
Sydney,1902,10,10.3397851968997,248
Sydney,1902,11,11.1647088557999,240
Sydney,1902,12,10.4437841988048,248
Sydney,1903,1,11.0737904831429,248
Sydney,1903,2,9.57569607309843,224
Sydney,1903,3,8.78079018401176,248
Sydney,1903,4,7.17833311881185,240
Sydney,1903,5,8.40392355636807,248
Sydney,1903,6,11.1513969011003,240
Sydney,1903,7,10.1715720435228,248
Sydney,1903,8,8.36749158849634,248
Sydney,1903,9,10.1922592553967,240
Sydney,1903,10,8.80918829070894,248
Sydney,1903,11,9.82907102075155,240
Sydney,1903,12,9.3237360995992,248
Sydney,1904,1,9.97644642632264,248
Sydney,1904,2,9.28111363692079,232
Sydney,1904,3,8.53316994082813,248
Sydney,1904,4,7.64381416720376,240
Sydney,1904,5,7.66938773385494,248
Sydney,1904,6,10.7126227170551,240
Sydney,1904,7,10.1928279577059,248
Sydney,1904,8,8.32817204498799,248
Sydney,1904,9,9.03946832152917,240
Sydney,1904,10,7.9813769679183,248
Sydney,1904,11,9.68346175448881,240
Sydney,1904,12,10.3980356648895,248
Sydney,1905,1,9.83281938772663,248
Sydney,1905,2,8.97880622396259,224
Sydney,1905,3,6.8234399477756,248
Sydney,1905,4,6.80393642316681,240
Sydney,1905,5,9.77612276775437,248
Sydney,1905,6,9.87814058626326,240
Sydney,1905,7,11.0900754427832,248
Sydney,1905,8,8.77551862579966,248
Sydney,1905,9,9.83745167983169,240
Sydney,1905,10,9.25262395635311,248
Sydney,1905,11,10.3601361838631,240
Sydney,1905,12,10.1095031222792,248
Sydney,1906,1,9.40124234571067,248
Sydney,1906,2,8.77187693760046,224
Sydney,1906,3,8.55567848860473,248
Sydney,1906,4,7.12205732483869,240
Sydney,1906,5,8.18747906803471,248
Sydney,1906,6,9.73386637724879,240
Sydney,1906,7,11.4680769839111,248
Sydney,1906,8,9.31560263310066,248
Sydney,1906,9,8.0796126334775,240
Sydney,1906,10,9.53532720002359,248
Sydney,1906,11,11.3187581648762,240
Sydney,1906,12,9.74862673054989,248
Sydney,1907,1,9.26435514499341,248
Sydney,1907,2,9.14389440095381,224
Sydney,1907,3,7.75925592643779,248
Sydney,1907,4,7.51250191321927,240
Sydney,1907,5,6.8607879740177,248
Sydney,1907,6,9.888931667357,240
Sydney,1907,7,10.4147925183907,248
Sydney,1907,8,11.5332260511339,248
Sydney,1907,9,10.3274283173193,240
Sydney,1907,10,10.5064371793785,248
Sydney,1907,11,10.5156656476411,240
Sydney,1907,12,10.3722396528822,248
Sydney,1908,1,9.89605452698383,248
Sydney,1908,2,9.44664382058479,232
Sydney,1908,3,7.66785343852284,248
Sydney,1908,4,7.07607130685504,240
Sydney,1908,5,9.89786192319908,248
Sydney,1908,6,10.5041059634739,240
