Estuary,Year,Month,Day,displacement,count
Lake Illawarra,1851,12,26,-125.548222455349,8
Lake Illawarra,1851,12,27,-153.498740967503,8
Lake Illawarra,1851,12,28,-123.333565744673,8
Lake Illawarra,1851,12,29,-96.8340330604226,8
Lake Illawarra,1851,12,30,-154.033331377486,8
Lake Illawarra,1851,12,31,-207.872404661962,8
Lake Illawarra,1852,1,1,-206.192338304369,8
Lake Illawarra,1852,1,2,-244.987043254378,8
Lake Illawarra,1852,1,3,-307.761155079484,8
Lake Illawarra,1852,1,4,-289.738438269911,8
Lake Illawarra,1852,1,5,-255.602132875422,8
Lake Illawarra,1852,1,6,-214.592675554561,8
Lake Illawarra,1852,1,7,-171.368741918911,8
Lake Illawarra,1852,1,8,-170.375964959137,8
Lake Illawarra,1852,1,9,-155.86613507233,8
Lake Illawarra,1852,1,10,-158.53899723724,8
Lake Illawarra,1852,1,11,-212.683576916992,8
Lake Illawarra,1852,1,12,-166.023017261925,8
Lake Illawarra,1852,1,13,-74.9165476782086,8
Lake Illawarra,1852,1,14,-51.9299207358198,8
Lake Illawarra,1852,1,15,-110.503820693163,8
Lake Illawarra,1852,1,16,-181.296519923372,8
Lake Illawarra,1852,1,17,-248.499950034632,8
Lake Illawarra,1852,1,18,-397.187537594647,8
Lake Illawarra,1852,1,19,-406.122541285102,8
Lake Illawarra,1852,1,20,-309.59397592915,8
Lake Illawarra,1852,1,21,-132.726773182414,8
Lake Illawarra,1852,1,22,-77.6657980705176,8
Lake Illawarra,1852,1,23,-230.553581566787,8
Lake Illawarra,1852,1,24,-217.647466779809,8
Lake Illawarra,1852,1,25,-237.732127884237,8
Lake Illawarra,1852,1,26,-247.125334397383,8
Lake Illawarra,1852,1,27,-279.428800734769,8
Lake Illawarra,1852,1,28,-212.378105940874,8
Lake Illawarra,1852,1,29,-218.640225105408,8
Lake Illawarra,1852,1,30,-250.332773615413,8
Lake Illawarra,1852,1,31,-327.616712766905,8
Lake Illawarra,1852,2,1,-284.698160449963,8
Lake Illawarra,1852,2,2,-247.583542340915,8
Lake Illawarra,1852,2,3,-364.731334517441,8
Lake Illawarra,1852,2,4,-333.420642422939,8
Lake Illawarra,1852,2,5,-324.943849862318,8
Lake Illawarra,1852,2,6,-285.15636338645,8
Lake Illawarra,1852,2,7,-361.90573851452,8
Lake Illawarra,1852,2,8,-496.541698953521,8
Lake Illawarra,1852,2,9,-491.806907358421,8
Lake Illawarra,1852,2,10,-480.428148604225,8
Lake Illawarra,1852,2,11,-468.973013286772,8
Lake Illawarra,1852,2,12,-394.285573221817,8
